ID_Viaje,Hora_inicio,Hora_fin,N_pasajeros,Distancia_KM,Forma_de_pago,Tarfia_base,Extra,Tax,Propina,Coste_Peaje,Recargo_adicional,Importe_total,Zona_origen,Zona_destino
2129,01/01/2025 0:27,01/01/2025 0:41,1,6.04,1,25.4,1.0,0.5,6.08,0.0,1,36.48,Central Park,Washington Heights South
2130,01/01/2025 0:22,01/01/2025 0:24,2,0.23,1,4.4,1.0,0.5,1.88,0.0,1,11.28,West Village,Greenwich Village North
2131,01/01/2025 0:28,01/01/2025 0:52,2,2.56,1,21.2,1.0,0.5,3.93,0.0,1,30.13,Union Sq,Midtown North
2132,01/01/2025 0:59,01/01/2025 1:06,1,1.16,2,8.6,1.0,0.5,0.0,0.0,1,13.6,Midtown North,Upper East Side South
2133,01/01/2025 0:16,01/01/2025 0:31,1,8.18,2,33.1,6.0,0.5,0.0,6.94,1,49.29,LaGuardia Airport,East Concourse/Concourse Village
2134,01/01/2025 0:30,01/01/2025 0:45,1,1.76,1,14.2,1.0,0.5,3.84,0.0,1,23.04,Meatpacking/West Village West,Gramercy
2135,01/01/2025 0:54,01/01/2025 1:16,2,3.5,1,24.0,1.0,0.5,5.8,0.0,1,34.8,East Village,East Williamsburg
2136,01/01/2025 0:31,01/01/2025 1:05,1,6.33,1,38.7,1.0,0.5,8.0,6.94,1,58.64,Midtown South,East Williamsburg
2137,01/01/2025 0:27,01/01/2025 0:43,2,1.77,1,15.6,1.0,0.5,6.18,0.0,1,26.78,Greenwich Village South,Gramercy
2138,01/01/2025 0:46,01/01/2025 1:06,1,2.46,1,18.4,1.0,0.5,4.68,0.0,1,28.08,Midtown Center,Stuy Town/Peter Cooper Village
2139,01/01/2025 0:48,01/01/2025 0:53,1,1.41,1,8.6,1.0,0.5,2.4,0.0,1,16.0,Midtown North,Upper East Side North
2140,01/01/2025 0:40,01/01/2025 0:59,2,1.41,1,16.3,1.0,0.5,2.5,0.0,1,23.8,Penn Station/Madison Sq West,Gramercy
2141,01/01/2025 0:00,01/01/2025 0:28,1,3.8,1,22.6,3.5,0.5,6.9,0.0,1,34.5,Stuy Town/Peter Cooper Village,Clinton West
2142,01/01/2025 0:24,01/01/2025 0:49,1,2.91,1,21.9,1.0,0.5,8.07,0.0,1,34.97,Penn Station/Madison Sq West,Lower East Side
2143,01/01/2025 0:50,01/01/2025 1:03,1,1.19,1,12.8,1.0,0.5,3.56,0.0,1,21.36,Lower East Side,East Village
2144,01/01/2025 0:07,01/01/2025 0:31,1,4.6,1,23.3,3.5,0.5,3.0,0.0,1,31.3,TriBeCa/Civic Center,Lincoln Square West
2145,01/01/2025 0:44,01/01/2025 0:52,1,1.42,1,10.0,1.0,0.5,3.0,0.0,1,18.0,Upper East Side South,Lenox Hill East
2146,01/01/2025 0:57,01/01/2025 1:11,1,1.84,1,14.2,1.0,0.5,3.84,0.0,1,23.04,Lenox Hill West,Kips Bay
2147,01/01/2025 0:16,01/01/2025 0:18,1,0.42,1,5.1,1.0,0.5,2.0,0.0,1,12.1,Clinton West,Clinton West
2148,01/01/2025 0:07,01/01/2025 0:20,2,2.04,1,13.5,1.0,0.5,3.7,0.0,1,22.2,East Village,TriBeCa/Civic Center
2149,01/01/2025 0:28,01/01/2025 0:35,2,1.12,1,8.6,1.0,0.5,4.08,0.0,1,17.68,Hudson Sq,Lower East Side
2150,01/01/2025 0:40,01/01/2025 0:44,3,0.75,1,6.5,1.0,0.5,2.3,0.0,1,13.8,East Village,Gramercy
2151,01/01/2025 0:47,01/01/2025 1:14,1,12.48,2,49.2,1.0,0.5,0.0,6.94,1,61.14,Gramercy,Jamaica
2152,01/01/2025 0:21,01/01/2025 0:25,1,1.84,2,9.3,1.0,0.5,0.0,0.0,1,14.3,Manhattan Valley,Lincoln Square East
2153,01/01/2025 0:39,01/01/2025 0:50,1,2.31,2,13.5,1.0,0.5,0.0,0.0,1,18.5,Lincoln Square East,Lenox Hill West
2154,01/01/2025 0:38,01/01/2025 1:04,4,18.64,1,70.0,0.0,0.5,10.0,6.94,1,92.69,JFK Airport,Yorkville East
2155,01/01/2025 0:31,01/01/2025 0:40,1,1.5,1,9.3,3.5,0.5,2.85,0.0,1,17.15,Meatpacking/West Village West,Midtown South
2156,01/01/2025 0:41,01/01/2025 0:49,1,1.2,1,8.6,3.5,0.5,2.72,0.0,1,16.32,Midtown South,UN/Turtle Bay South
2157,01/01/2025 0:52,01/01/2025 0:57,1,0.6,1,5.8,3.5,0.5,2.15,0.0,1,12.95,Kips Bay,Gramercy
2158,01/01/2025 0:58,01/01/2025 1:17,1,5.2,1,21.9,3.5,0.5,6.75,0.0,1,33.65,Gramercy,Roosevelt Island
2159,01/01/2025 0:37,01/01/2025 0:44,2,0.84,1,7.9,1.0,0.5,2.58,0.0,1,15.48,Murray Hill,UN/Turtle Bay South
2160,01/01/2025 0:40,01/01/2025 0:55,1,2.05,1,14.9,1.0,0.5,0.0,0.0,1,19.9,Gramercy,West Village
2161,01/01/2025 0:57,01/01/2025 1:12,2,2.16,1,14.9,1.0,0.5,1.0,0.0,1,20.9,West Village,Murray Hill
2162,01/01/2025 0:18,01/01/2025 0:24,1,1.98,2,10.0,1.0,0.5,0.0,0.0,1,15.0,Upper East Side South,East Harlem South
2163,01/01/2025 0:24,01/01/2025 0:27,1,0.7,1,5.8,1.0,0.5,0.0,0.0,1,8.3,East Harlem South,East Harlem North
2164,01/01/2025 0:39,01/01/2025 1:02,1,2.9,1,21.9,1.0,0.5,2.0,0.0,1,28.9,Upper East Side South,East Chelsea
2165,01/01/2025 0:11,01/01/2025 0:16,1,1.1,1,7.2,3.5,0.5,3.05,0.0,1,15.25,Greenwich Village North,TriBeCa/Civic Center
2166,01/01/2025 0:24,01/01/2025 0:37,1,2.1,1,12.8,3.5,0.5,3.55,0.0,1,21.35,SoHo,Kips Bay
2167,01/01/2025 0:52,01/01/2025 0:57,1,0.8,1,6.5,3.5,0.5,2.3,0.0,1,13.8,East Village,Gramercy
2168,01/01/2025 0:58,01/01/2025 1:02,1,0.5,1,5.8,3.5,0.5,2.7,0.0,1,13.5,Gramercy,Kips Bay
2169,01/01/2025 0:28,01/01/2025 0:32,3,0.71,1,7.2,1.0,0.5,2.44,0.0,1,14.64,Upper West Side North,Central Park
2170,01/01/2025 0:27,01/01/2025 0:31,2,0.6,1,5.1,3.5,0.5,2.0,0.0,1,12.1,Yorkville West,East Harlem South
2171,01/01/2025 0:21,01/01/2025 0:34,6,3.55,1,17.7,1.0,0.5,10.0,0.0,1,32.7,Upper West Side South,Hamilton Heights
2172,01/01/2025 0:34,01/01/2025 0:41,3,0.7,1,7.9,3.5,0.5,2.0,0.0,1,14.9,Midtown Center,Central Park
2173,01/01/2025 0:43,01/01/2025 0:50,2,0.9,1,7.9,3.5,0.5,2.55,0.0,1,15.45,Midtown North,Lincoln Square West
2174,01/01/2025 0:56,01/01/2025 1:05,1,0.9,1,9.3,3.5,0.5,2.85,0.0,1,17.15,Lincoln Square East,Clinton East
2175,01/01/2025 0:20,01/01/2025 0:28,1,1.65,2,10.7,1.0,0.5,0.0,0.0,1,15.7,Lincoln Square West,Lenox Hill West
2176,01/01/2025 0:32,01/01/2025 0:44,1,1.52,1,12.1,1.0,0.5,3.42,0.0,1,20.52,Lenox Hill West,Midtown East
2177,01/01/2025 0:59,01/01/2025 1:16,1,2.54,1,17.0,1.0,0.5,3.0,0.0,1,25.0,Union Sq,Upper East Side South
2178,01/01/2025 0:13,01/01/2025 0:20,4,1.6,1,8.6,3.5,0.5,3.4,0.0,1,17.0,Lenox Hill West,Upper East Side North
2179,01/01/2025 0:24,01/01/2025 0:29,1,0.5,1,5.8,3.5,0.5,2.16,0.0,1,12.96,Yorkville West,Upper East Side North
2180,01/01/2025 0:54,01/01/2025 1:23,4,3.2,1,25.4,1.0,0.5,6.08,0.0,1,36.48,Penn Station/Madison Sq West,TriBeCa/Civic Center
2181,01/01/2025 0:13,01/01/2025 0:17,1,1.0,1,6.5,1.0,0.5,2.3,0.0,1,13.8,Lincoln Square East,Upper West Side North
2182,01/01/2025 0:25,01/01/2025 0:36,2,2.4,1,13.5,1.0,0.5,2.78,0.0,1,21.28,Lincoln Square East,Upper East Side North
2183,01/01/2025 0:45,01/01/2025 1:06,1,3.08,1,20.5,1.0,0.5,5.1,0.0,1,30.6,Midtown Center,East Chelsea
2184,01/01/2025 0:13,01/01/2025 0:18,2,0.7,1,6.5,3.5,0.5,2.3,0.0,1,13.8,Meatpacking/West Village West,West Chelsea/Hudson Yards
2185,01/01/2025 0:53,01/01/2025 0:55,1,0.1,4,3.7,3.5,0.5,0.0,0.0,1,8.7,East Chelsea,Meatpacking/West Village West
2186,01/01/2025 0:48,01/01/2025 0:56,1,1.11,1,8.6,1.0,0.5,3.4,0.0,1,17.0,Penn Station/Madison Sq West,West Village
2187,01/01/2025 0:29,01/01/2025 0:36,1,0.98,1,9.3,1.0,0.5,2.86,0.0,1,17.16,Lincoln Square West,Clinton West
2188,01/01/2025 0:39,01/01/2025 0:43,1,1.04,1,7.2,1.0,0.5,2.44,0.0,1,14.64,Clinton West,Lincoln Square East
2189,01/01/2025 0:47,01/01/2025 0:49,1,0.25,2,4.4,1.0,0.5,0.0,0.0,1,9.4,Lincoln Square East,Lincoln Square East
2190,01/01/2025 0:53,01/01/2025 1:03,1,1.91,1,12.1,1.0,0.5,3.42,0.0,1,20.52,Lincoln Square East,Upper East Side North
2191,01/01/2025 0:04,01/01/2025 0:18,1,3.18,1,16.3,1.0,0.5,4.26,0.0,1,25.56,Lower East Side,Lenox Hill West
2192,01/01/2025 0:34,01/01/2025 0:43,2,1.76,1,10.7,1.0,0.5,3.14,0.0,1,18.84,Lenox Hill West,Midtown East
2193,01/01/2025 0:59,01/01/2025 1:31,1,6.73,1,33.8,1.0,0.5,10.0,0.0,1,48.8,East Village,Manhattan Valley
2194,01/01/2025 0:56,01/01/2025 1:03,3,2.0,1,11.4,3.5,0.5,3.25,0.0,1,19.65,Upper West Side South,Bloomingdale
2195,01/01/2025 0:08,01/01/2025 0:22,1,2.04,1,14.2,1.0,0.5,3.84,0.0,1,23.04,Lincoln Square East,Lenox Hill West
2196,01/01/2025 0:26,01/01/2025 0:42,3,2.57,1,16.3,1.0,0.5,4.26,0.0,1,25.56,Lenox Hill West,Gramercy
2197,01/01/2025 0:57,01/01/2025 1:13,2,1.78,1,14.9,1.0,0.5,1.0,0.0,1,20.9,Union Sq,Murray Hill
2198,01/01/2025 0:30,01/01/2025 0:34,1,1.0,1,6.5,1.0,0.5,1.15,0.0,1,12.65,Upper East Side South,Yorkville West
2199,01/01/2025 0:38,01/01/2025 1:03,3,3.76,1,24.0,1.0,0.5,5.8,0.0,1,34.8,Yorkville West,East Village
2200,01/01/2025 0:31,01/01/2025 0:55,2,5.8,1,28.9,3.5,0.5,6.75,0.0,1,40.65,Lincoln Square East,Battery Park City
2201,01/01/2025 0:26,01/01/2025 0:35,1,1.67,1,10.7,1.0,0.5,3.0,0.0,1,18.7,Midtown North,Lenox Hill East
2202,01/01/2025 0:50,01/01/2025 0:53,1,0.41,1,4.4,1.0,0.5,2.0,0.0,1,11.4,Midtown Center,Midtown Center
2203,01/01/2025 0:53,01/01/2025 1:19,1,0.86,1,20.5,1.0,0.5,5.1,0.0,1,30.6,Midtown Center,Midtown Center
2204,01/01/2025 0:30,01/01/2025 0:40,2,1.41,1,10.7,1.0,0.5,3.14,0.0,1,18.84,Union Sq,SoHo
2205,01/01/2025 0:43,01/01/2025 0:52,1,1.79,1,10.7,1.0,0.5,1.0,0.0,1,16.7,SoHo,Flatiron
2206,01/01/2025 0:58,01/01/2025 1:09,1,1.32,1,11.4,1.0,0.5,3.28,0.0,1,19.68,West Village,Stuy Town/Peter Cooper Village
2207,01/01/2025 0:13,01/01/2025 0:40,1,4.7,1,28.2,3.5,0.5,4.98,0.0,1,38.18,Clinton East,Financial District North
2208,01/01/2025 0:52,01/01/2025 0:59,1,1.74,4,-10.0,-1.0,-0.5,0.0,0.0,-1,-15.0,Midtown North,Yorkville West
2209,01/01/2025 0:52,01/01/2025 0:59,1,1.74,4,10.0,1.0,0.5,0.0,0.0,1,15.0,Midtown North,Yorkville West
2210,01/01/2025 0:16,01/01/2025 0:26,2,1.59,1,11.4,1.0,0.5,4.92,0.0,1,21.32,Upper East Side South,Yorkville East
2211,01/01/2025 0:38,01/01/2025 0:48,1,0.9,2,8.6,3.5,0.5,0.0,0.0,1,13.6,Meatpacking/West Village West,Greenwich Village South
2212,01/01/2025 0:48,01/01/2025 1:10,1,5.4,1,25.4,3.5,0.5,9.1,0.0,1,39.5,Greenwich Village South,Williamsburg (North Side)
2213,01/01/2025 0:56,01/01/2025 1:27,4,4.03,1,29.6,1.0,0.5,6.92,0.0,1,41.52,East Chelsea,Manhattan Valley
2214,01/01/2025 0:14,01/01/2025 0:28,2,2.0,1,14.9,3.5,0.5,3.98,0.0,1,23.88,Little Italy/NoLiTa,Flatiron
2215,01/01/2025 0:41,01/01/2025 0:46,3,1.1,1,7.9,3.5,0.5,3.85,0.0,1,16.75,West Village,East Chelsea
2216,01/01/2025 0:27,01/01/2025 0:45,1,0.95,1,15.6,1.0,0.5,4.12,0.0,1,24.72,Midtown East,Midtown North
2217,01/01/2025 0:04,01/01/2025 0:11,1,2.3,1,11.4,1.0,0.5,2.2,0.0,1,18.6,Gramercy,Upper East Side North
2218,01/01/2025 0:30,01/01/2025 0:38,3,1.76,1,10.0,1.0,0.5,3.0,0.0,1,18.0,Yorkville West,Sutton Place/Turtle Bay North
2219,01/01/2025 0:55,01/01/2025 1:09,1,1.64,1,14.2,1.0,0.5,3.84,0.0,1,23.04,Midtown Center,Gramercy
2220,01/01/2025 0:45,01/01/2025 1:06,1,2.56,1,19.1,1.0,0.5,0.0,0.0,1,24.1,Midtown Center,East Chelsea
2221,01/01/2025 0:26,01/01/2025 0:43,2,3.62,2,20.5,1.0,0.5,0.0,0.0,1,25.5,West Chelsea/Hudson Yards,Battery Park City
2222,01/01/2025 0:11,01/01/2025 0:53,1,31.71,1,141.6,1.0,0.5,30.56,6.94,1,183.35,JFK Airport,Outside of NYC
2223,01/01/2025 0:30,01/01/2025 0:50,1,0.44,4,-16.3,-1.0,-0.5,0.0,0.0,-1,-21.3,Midtown Center,Midtown Center
2224,01/01/2025 0:30,01/01/2025 0:50,1,0.44,4,16.3,1.0,0.5,0.0,0.0,1,21.3,Midtown Center,Midtown Center
2225,01/01/2025 0:15,01/01/2025 0:16,3,0.17,1,4.4,1.0,0.5,0.0,0.0,1,9.4,East Village,East Village
2226,01/01/2025 0:53,01/01/2025 0:58,3,1.25,1,7.9,1.0,0.5,2.0,0.0,1,14.9,Sutton Place/Turtle Bay North,Upper East Side South
2227,01/01/2025 0:59,01/01/2025 1:03,3,0.93,1,6.5,1.0,0.5,2.3,0.0,1,13.8,Upper East Side South,Yorkville West
2228,01/01/2025 0:42,01/01/2025 0:59,3,1.58,2,15.6,1.0,0.5,0.0,0.0,1,20.6,Clinton East,Sutton Place/Turtle Bay North
2229,01/01/2025 0:36,01/01/2025 0:42,1,1.0,1,7.2,3.5,0.5,2.45,0.0,1,14.65,Flatiron,Greenwich Village North
2230,01/01/2025 0:49,01/01/2025 1:01,1,2.0,1,12.8,3.5,0.5,3.56,0.0,1,21.36,Greenwich Village North,West Chelsea/Hudson Yards
2231,01/01/2025 0:25,01/01/2025 0:33,2,0.88,1,8.6,1.0,0.5,2.72,0.0,1,16.32,Gramercy,Murray Hill
2232,01/01/2025 0:21,01/01/2025 0:31,2,1.53,1,11.4,1.0,0.5,1.0,0.0,1,17.4,Greenwich Village South,Penn Station/Madison Sq West
2233,01/01/2025 0:35,01/01/2025 0:47,1,2.34,1,14.2,1.0,0.5,3.84,0.0,1,23.04,Penn Station/Madison Sq West,Hudson Sq
2234,01/01/2025 0:48,01/01/2025 0:58,1,1.44,1,11.4,1.0,0.5,3.28,0.0,1,19.68,Hudson Sq,East Village
2235,01/01/2025 0:13,01/01/2025 0:14,3,0.06,2,-70.0,0.0,-0.5,0.0,0.0,-1,-74.0,Midtown Center,Midtown East
2236,01/01/2025 0:13,01/01/2025 0:14,3,0.06,2,70.0,0.0,0.5,0.0,0.0,1,74.0,Midtown Center,Midtown East
2237,01/01/2025 0:15,01/01/2025 0:34,3,5.42,2,25.4,1.0,0.5,0.0,0.0,1,30.4,Midtown East,Financial District North
2238,01/01/2025 0:38,01/01/2025 0:46,1,1.55,1,10.0,1.0,0.5,3.0,0.0,1,18.0,TriBeCa/Civic Center,Greenwich Village North
2239,01/01/2025 0:59,01/01/2025 1:08,2,1.28,2,10.0,1.0,0.5,0.0,0.0,1,15.0,Gramercy,Midtown East
2240,01/01/2025 0:23,01/01/2025 0:32,4,1.52,1,10.7,1.0,0.5,3.14,0.0,1,18.84,Union Sq,Murray Hill
2241,01/01/2025 0:47,01/01/2025 1:04,1,3.35,2,18.4,1.0,0.5,0.0,0.0,1,23.4,Union Sq,World Trade Center
2242,01/01/2025 0:35,01/01/2025 1:13,2,13.1,1,56.2,3.5,0.5,0.01,0.0,1,61.21,East Village,Fordham South
2243,01/01/2025 0:29,01/01/2025 0:42,1,2.3,1,12.1,3.5,0.5,5.15,0.0,1,22.25,Flatiron,TriBeCa/Civic Center
2244,01/01/2025 0:42,01/01/2025 0:51,1,1.36,1,10.0,1.0,0.5,3.0,0.0,1,18.0,West Village,Union Sq
2245,01/01/2025 0:08,01/01/2025 0:17,1,0.97,1,9.3,1.0,0.5,4.29,0.0,1,18.59,Greenwich Village North,East Village
2246,01/01/2025 0:21,01/01/2025 0:28,2,0.87,1,8.6,1.0,0.5,2.0,0.0,1,15.6,East Village,Gramercy
2247,01/01/2025 0:55,01/01/2025 1:06,3,2.2,1,12.8,1.0,0.5,3.56,0.0,1,21.36,Lower East Side,UN/Turtle Bay South
2248,01/01/2025 0:26,01/01/2025 0:38,1,1.11,1,12.1,1.0,0.5,4.28,0.0,1,21.38,East Chelsea,West Village
2249,01/01/2025 0:24,01/01/2025 0:24,3,0.0,2,79.0,0.0,0.0,0.0,0.0,1,82.5,Midtown Center,Midtown Center
2250,01/01/2025 0:26,01/01/2025 0:26,2,0.0,1,79.5,0.0,0.0,5.0,0.0,1,88.0,Midtown Center,Midtown Center
2251,01/01/2025 0:32,01/01/2025 0:37,1,0.83,1,7.2,1.0,0.5,2.44,0.0,1,14.64,Upper East Side South,Sutton Place/Turtle Bay North
2252,01/01/2025 0:54,01/01/2025 1:01,1,0.42,2,7.2,1.0,0.5,0.0,0.0,1,12.2,Midtown Center,Midtown North
2253,01/01/2025 0:11,01/01/2025 0:57,0,3.6,1,38.0,3.5,0.5,8.55,0.0,1,51.55,Clinton East,Sutton Place/Turtle Bay North
2254,01/01/2025 0:59,01/01/2025 1:10,6,3.5,1,16.3,3.5,0.5,0.0,0.0,1,21.3,Sutton Place/Turtle Bay North,Manhattan Valley
2255,01/01/2025 0:11,01/01/2025 0:13,1,0.4,1,4.4,3.5,0.5,2.0,0.0,1,11.4,West Village,West Village
2256,01/01/2025 0:32,01/01/2025 1:02,1,3.0,1,26.1,3.5,0.5,2.0,0.0,1,33.1,East Village,West Chelsea/Hudson Yards
2257,01/01/2025 0:11,01/01/2025 0:35,1,2.56,1,20.5,1.0,0.5,0.0,0.0,1,25.5,Little Italy/NoLiTa,Penn Station/Madison Sq West
2258,01/01/2025 0:46,01/01/2025 1:05,1,2.38,2,18.4,1.0,0.5,0.0,0.0,1,23.4,East Chelsea,Meatpacking/West Village West
2259,01/01/2025 0:05,01/01/2025 0:07,1,0.5,1,4.4,3.5,0.5,1.88,0.0,1,11.28,Upper East Side North,Upper East Side North
2260,01/01/2025 0:15,01/01/2025 0:32,1,4.7,1,21.9,3.5,0.5,2.0,0.0,1,28.9,Upper East Side North,Union Sq
2261,01/01/2025 0:08,01/01/2025 0:19,1,1.44,1,11.4,1.0,0.5,4.92,0.0,1,21.32,Lower East Side,East Village
2262,01/01/2025 0:28,01/01/2025 0:39,1,1.57,1,11.4,1.0,0.5,3.28,0.0,1,19.68,East Village,Flatiron
2263,01/01/2025 0:40,01/01/2025 0:43,1,0.56,1,5.1,1.0,0.5,2.02,0.0,1,12.12,Flatiron,Penn Station/Madison Sq West
2264,01/01/2025 0:49,01/01/2025 0:54,1,0.06,1,5.8,1.0,0.5,2.16,0.0,1,12.96,Penn Station/Madison Sq West,East Chelsea
2265,01/01/2025 0:29,01/01/2025 0:41,1,0.62,1,10.7,1.0,0.5,3.14,0.0,1,18.84,Midtown South,Murray Hill
2266,01/01/2025 0:51,01/01/2025 0:59,1,1.12,1,9.3,1.0,0.5,2.86,0.0,1,17.16,Gramercy,Flatiron
2267,01/01/2025 0:00,01/01/2025 0:08,1,1.0,2,9.3,3.5,0.5,0.0,0.0,1,14.3,Union Sq,Kips Bay
2268,01/01/2025 0:20,01/01/2025 0:24,2,0.6,1,5.8,3.5,0.5,2.0,0.0,1,12.8,Gramercy,Midtown South
2269,01/01/2025 0:36,01/01/2025 0:43,4,0.6,1,7.9,3.5,0.5,2.55,0.0,1,15.45,Murray Hill,Kips Bay
2270,01/01/2025 0:18,01/01/2025 0:28,1,2.25,1,12.8,1.0,0.5,3.56,0.0,1,21.36,Penn Station/Madison Sq West,TriBeCa/Civic Center
2271,01/01/2025 0:29,01/01/2025 0:42,1,2.11,1,13.5,1.0,0.5,2.78,0.0,1,21.28,Lincoln Square West,Sutton Place/Turtle Bay North
2272,01/01/2025 0:42,01/01/2025 0:50,1,2.77,2,12.8,1.0,0.5,0.0,0.0,1,17.8,Sutton Place/Turtle Bay North,East Harlem North
2273,01/01/2025 0:03,01/01/2025 0:14,1,2.56,2,13.5,1.0,0.5,0.0,0.0,1,18.5,Lincoln Square East,Yorkville West
2274,01/01/2025 0:18,01/01/2025 0:31,1,2.05,2,13.5,1.0,0.5,0.0,0.0,1,18.5,Yorkville West,Lincoln Square East
2275,01/01/2025 0:34,01/01/2025 0:42,1,2.03,1,11.4,1.0,0.5,3.28,0.0,1,19.68,Upper West Side North,Central Park
2276,01/01/2025 0:52,01/01/2025 0:56,1,0.39,1,5.8,1.0,0.5,2.0,0.0,1,12.8,Yorkville West,Upper East Side North
2277,31/12/2024 23:49,31/12/2024 23:57,1,2.44,1,12.1,1.0,0.5,3.42,0.0,1,20.52,Lincoln Square East,Manhattan Valley
2278,01/01/2025 0:13,01/01/2025 0:15,1,0.78,1,5.8,1.0,0.5,1.94,0.0,1,12.74,Upper East Side North,Upper East Side North
2279,01/01/2025 0:27,01/01/2025 0:32,1,1.75,1,9.3,1.0,0.5,4.29,0.0,1,18.59,Yorkville West,East Harlem North
2280,01/01/2025 0:31,01/01/2025 0:43,2,1.6,1,12.8,3.5,0.5,3.55,0.0,1,21.35,Midtown South,Sutton Place/Turtle Bay North
2281,01/01/2025 0:46,01/01/2025 1:07,2,5.2,1,26.1,3.5,0.5,6.2,0.0,1,37.3,Sutton Place/Turtle Bay North,Two Bridges/Seward Park
2282,01/01/2025 0:16,01/01/2025 0:21,1,1.04,1,7.2,1.0,0.5,3.66,0.0,1,15.86,Midtown North,Upper East Side South
2283,01/01/2025 0:35,01/01/2025 0:41,1,1.38,1,9.3,1.0,0.5,2.86,0.0,1,17.16,Lincoln Square East,Upper West Side South
2284,01/01/2025 0:14,01/01/2025 0:19,1,0.92,1,7.2,1.0,0.5,2.44,0.0,1,14.64,Greenwich Village South,Union Sq
2285,01/01/2025 0:22,01/01/2025 0:27,1,0.96,2,7.2,1.0,0.5,0.0,0.0,1,12.2,Flatiron,Greenwich Village North
2286,01/01/2025 0:28,01/01/2025 0:36,1,1.05,1,9.3,1.0,0.5,0.08,0.0,1,14.38,Greenwich Village North,Murray Hill
2287,01/01/2025 0:49,01/01/2025 0:52,1,0.39,1,5.1,1.0,0.5,2.52,0.0,1,12.62,Flatiron,Greenwich Village North
2288,01/01/2025 0:02,01/01/2025 0:21,1,2.98,1,18.4,1.0,0.5,5.85,0.0,1,29.25,Meatpacking/West Village West,Midtown East
2289,01/01/2025 0:39,01/01/2025 1:19,1,7.94,1,45.7,1.0,0.5,10.14,0.0,1,60.84,Flatiron,Washington Heights South
2290,01/01/2025 0:16,01/01/2025 0:31,1,0.69,2,13.5,1.0,0.5,0.0,0.0,1,18.5,Penn Station/Madison Sq West,Murray Hill
2291,01/01/2025 0:52,01/01/2025 1:07,1,1.71,1,14.2,1.0,0.5,5.76,0.0,1,24.96,Murray Hill,Greenwich Village North
2292,01/01/2025 0:13,01/01/2025 0:29,2,0.0,1,13.5,1.0,0.5,3.7,0.0,1,22.2,Union Sq,TriBeCa/Civic Center
2293,01/01/2025 0:32,01/01/2025 0:39,2,0.0,1,7.2,1.0,0.5,1.0,0.0,1,13.2,TriBeCa/Civic Center,Meatpacking/West Village West
2294,01/01/2025 0:45,01/01/2025 1:23,3,0.0,1,28.9,1.0,0.5,3.0,0.0,1,36.9,Meatpacking/West Village West,Yorkville East
2295,01/01/2025 0:20,01/01/2025 0:27,1,1.28,1,9.3,1.0,0.5,2.5,0.0,1,16.8,Upper East Side South,Upper East Side North
2296,01/01/2025 0:12,01/01/2025 0:28,1,3.87,2,20.5,1.0,0.5,0.0,0.0,1,25.5,Murray Hill,Upper East Side North
2297,01/01/2025 0:30,01/01/2025 0:56,1,12.45,1,49.2,1.0,0.5,10.34,0.0,1,62.04,JFK Airport,Ridgewood
2298,01/01/2025 0:27,01/01/2025 0:36,2,1.51,1,10.0,1.0,0.5,3.0,0.0,1,18.0,Midtown East,Lenox Hill West
2299,01/01/2025 0:37,01/01/2025 0:57,1,2.97,1,19.1,1.0,0.5,1.0,0.0,1,25.1,Lenox Hill West,Union Sq
2300,01/01/2025 0:19,01/01/2025 0:45,1,4.61,1,26.8,1.0,0.5,2.0,0.0,1,33.8,Lincoln Square East,Greenwich Village North
2301,01/01/2025 0:08,01/01/2025 0:15,1,1.01,1,7.9,1.0,0.5,2.58,0.0,1,15.48,Lower East Side,Greenwich Village North
2302,01/01/2025 0:19,01/01/2025 0:34,1,3.67,1,18.4,1.0,0.5,5.0,0.0,1,28.4,Union Sq,Yorkville East
2303,01/01/2025 0:19,01/01/2025 0:47,2,1.66,1,22.6,1.0,0.5,5.52,0.0,1,33.12,Midtown South,Midtown North
2304,01/01/2025 0:15,01/01/2025 0:39,1,3.61,1,24.7,1.0,0.5,3.0,0.0,1,32.7,Greenwich Village North,Williamsburg (North Side)
2305,01/01/2025 0:51,01/01/2025 1:15,1,5.15,2,26.8,1.0,0.5,0.0,0.0,1,31.8,Williamsburg (North Side),Midtown Center
2306,01/01/2025 0:56,01/01/2025 1:02,1,0.6,2,6.5,3.5,0.5,0.0,0.0,1,11.5,Yorkville West,Yorkville West
2307,01/01/2025 0:19,01/01/2025 0:21,1,0.85,1,5.8,1.0,0.5,2.7,0.0,1,13.5,Lenox Hill West,East Harlem South
2308,01/01/2025 0:25,01/01/2025 0:32,1,1.27,2,9.3,1.0,0.5,0.0,0.0,1,11.8,East Harlem South,East Harlem North
2309,01/01/2025 0:38,01/01/2025 0:48,1,2.15,1,12.8,1.0,0.5,4.45,0.0,1,22.25,Central Harlem,Upper West Side South
2310,01/01/2025 0:51,01/01/2025 0:54,1,0.72,2,5.8,1.0,0.5,0.0,0.0,1,10.8,Upper West Side South,Manhattan Valley
2311,01/01/2025 0:56,01/01/2025 1:07,1,1.51,2,12.1,1.0,0.5,0.0,0.0,1,17.1,Manhattan Valley,Lincoln Square West
2312,01/01/2025 0:59,01/01/2025 1:14,1,2.43,2,16.3,1.0,0.5,0.0,0.0,1,21.3,Lincoln Square East,Morningside Heights
